0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.649,0.351
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.773,0.227
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.609,0.391
0.0,0.0,0.0
0.0,0.455,0.545
0.0,0.0,0.0
0.149,0.851,0.0
0.0,0.0,0.0
0.071,0.863,0.066
0.0,0.0,0.0
0.022,0.882,0.096
0.0,0.0,0.0
0.062,0.823,0.115
0.0,0.0,0.0
0.034,0.816,0.15
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.043,0.957,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.052,0.9,0.047
0.0,0.0,0.0
0.0,0.804,0.196
0.0,0.0,0.0
0.28,0.72,0.0
0.0,0.0,0.0
0.0,0.737,0.263
0.0,0.0,0.0
0.492,0.508,0.0
0.0,0.0,0.0
0.078,0.782,0.14
0.0,0.0,0.0
0.158,0.543,0.298
0.0,0.0,0.0
0.043,0.873,0.084
0.0,0.0,0.0
0.041,0.742,0.218
0.0,0.0,0.0
0.007,0.858,0.135
0.0,0.0,0.0
0.0,0.884,0.116
0.0,0.0,0.0
0.088,0.801,0.11
0.0,0.0,0.0
0.0,0.835,0.165
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.128,0.669,0.203
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.192,0.687,0.12
0.0,1.0,0.0
0.0,0.0,0.0
0.101,0.811,0.088
0.0,0.0,0.0
0.05,0.834,0.115
0.0,0.0,0.0
0.057,0.822,0.12
0.0,0.0,0.0
0.0,0.874,0.126
0.0,0.968,0.032
0.0,0.748,0.252
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.385,0.615,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.294,0.706,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.081,0.787,0.132
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.585,0.415
0.0,0.0,0.0
0.059,0.721,0.22
0.0,0.0,0.0
0.04,0.789,0.171
0.0,0.0,0.0
0.0,0.926,0.074
0.0,0.0,0.0
0.0,0.948,0.052
0.0,0.0,0.0
0.056,0.835,0.109
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.468,0.532
0.0,0.0,0.0
0.065,0.776,0.159
0.0,0.0,0.0
0.0,0.762,0.238
0.0,0.0,0.0
0.124,0.789,0.086
0.0,0.0,0.0
0.0,0.783,0.217
0.0,0.0,0.0
0.032,0.815,0.153
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.893,0.107
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.099,0.709,0.191
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.918,0.082
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.068,0.829,0.103
0.071,0.776,0.153
0.0,0.0,0.0
0.0,0.0,0.0
0.06,0.81,0.13
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.294,0.706
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.391,0.145,0.464
0.0,0.0,0.0
0.565,0.435,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.417,0.583
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.364,0.636
0.0,0.0,0.0
0.0,0.946,0.054
0.0,0.0,0.0
0.046,0.824,0.13
0.0,0.0,0.0
0.023,0.731,0.246
0.0,0.0,0.0
0.0,0.822,0.178
0.0,0.0,0.0
0.162,0.838,0.0
0.0,0.0,0.0
0.0,0.924,0.076
0.0,0.0,0.0
0.0,0.609,0.391
0.0,0.0,0.0
0.0,0.769,0.231
0.0,0.904,0.096
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.708,0.292
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.554,0.446
0.0,0.0,0.0
0.0,0.934,0.066
0.0,0.286,0.714
0.0,0.0,0.0
0.1,0.815,0.086
0.0,0.0,0.0
0.182,0.818,0.0
0.0,0.0,0.0
0.328,0.407,0.265
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.635,0.365
0.0,0.0,0.0
0.026,0.783,0.191
0.0,0.0,0.0
0.0,0.753,0.247
0.0,0.0,0.0
0.192,0.808,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.12,0.88,0.0
0.0,0.914,0.086
0.0,0.655,0.345
0.024,0.881,0.095
0.0,0.0,0.0
0.048,0.695,0.256
0.0,0.0,0.0
0.0,0.883,0.117
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.541,0.459
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.02,0.734,0.246
0.0,0.0,0.0
0.044,0.774,0.182
0.0,0.0,0.0
0.257,0.669,0.074
0.0,0.0,0.0
0.044,0.919,0.037
0.0,0.0,0.0
0.0,0.885,0.115
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.776,0.224
0.0,0.662,0.338
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.517,0.483
0.365,0.635,0.0
0.0,0.58,0.42
0.423,0.577,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.734,0.266
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.054,0.808,0.137
0.0,0.0,0.0
0.059,0.777,0.165
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.459,0.541,0.0
0.0,0.0,0.0
0.059,0.735,0.206
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.154,0.653,0.193
0.0,0.0,0.0
0.016,0.865,0.119
0.0,0.0,0.0
0.0,0.876,0.124
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.826,0.174
0.0,0.0,0.0
0.0,0.722,0.278
0.0,0.0,0.0
0.072,0.908,0.02
0.0,0.0,0.0
0.038,0.753,0.209
0.0,0.0,0.0
0.065,0.835,0.101
0.0,0.0,0.0
0.058,0.833,0.109
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.526,0.474
0.444,0.556,0.0
0.0,1.0,0.0
0.446,0.338,0.216
0.0,1.0,0.0
0.0,0.865,0.135
0.0,0.0,0.0
0.0,0.75,0.25
0.0,0.0,0.0
0.051,0.858,0.09
0.0,0.0,0.0
0.048,0.773,0.178
0.0,0.0,0.0
0.0,0.912,0.088
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.906,0.094
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.568,0.432
0.054,0.765,0.18
0.0,0.0,0.0
0.198,0.802,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.839,0.161
0.0,0.0,0.0
0.198,0.71,0.093
0.0,0.0,0.0
0.062,0.937,0.0
0.0,0.0,0.0
0.012,0.841,0.146
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.032,0.714,0.254
0.208,0.792,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.019,0.611,0.37
0.0,0.0,0.0
0.0,0.753,0.247
0.0,0.0,0.0
0.061,0.639,0.301
0.0,0.0,0.0
0.0,0.962,0.038
0.0,0.0,0.0
0.049,0.701,0.25
0.237,0.763,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.064,0.642,0.294
0.0,0.0,0.0
0.104,0.672,0.224
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.786,0.214
0.0,0.0,0.0
0.081,0.663,0.256
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.829,0.171
0.0,0.0,0.0
0.172,0.77,0.058
0.0,0.0,0.0
0.0,0.879,0.121
0.371,0.629,0.0
0.062,0.781,0.157
0.081,0.744,0.175
0.0,0.0,0.0
0.046,0.801,0.154
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.65,0.35
0.0,0.0,0.0
0.0,0.564,0.436
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.274,0.6,0.126
0.026,0.863,0.112
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.345,0.655,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.025,0.825,0.15
0.0,0.0,0.0
0.238,0.686,0.076
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.044,0.835,0.122
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.113,0.699,0.188
0.0,0.0,0.0
0.0,0.856,0.144
0.0,0.0,0.0
0.0,1.0,0.0
0.112,0.773,0.115
0.0,0.0,0.0
0.017,0.826,0.156
0.0,0.0,0.0
0.0,0.796,0.204
0.0,0.0,0.0
0.151,0.849,0.0
0.0,0.0,0.0
0.0,0.804,0.196
0.0,0.0,0.0
0.0,0.847,0.153
0.0,0.0,0.0
0.0,0.682,0.318
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.939,0.061
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.838,0.162
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.034,0.79,0.176
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.103,0.826,0.071
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.025,0.836,0.139
0.0,0.0,0.0
0.059,0.783,0.158
0.0,0.0,0.0
0.0,0.0,0.0
0.039,0.733,0.228
0.0,0.0,0.0
0.0,0.813,0.187
0.0,0.0,0.0
0.0,0.888,0.112
0.0,0.0,0.0
0.0,0.625,0.375
0.0,0.0,0.0
0.0,0.633,0.367
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.633,0.367
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.024,0.697,0.278
0.0,0.0,0.0
0.106,0.776,0.117
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.877,0.123
0.014,0.958,0.028
0.0,0.0,0.0
0.074,0.866,0.06
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.233,0.625,0.142
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.674,0.326
0.0,0.0,0.0
0.039,0.934,0.027
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.212,0.616,0.171
0.0,0.0,0.0
0.0,0.815,0.185
0.0,0.0,0.0
0.139,0.742,0.119
0.0,0.911,0.089
0.0,0.0,0.0
0.0,0.293,0.707
0.0,0.0,0.0
0.0,0.256,0.744
0.0,0.0,0.0
0.0,0.256,0.744
0.0,0.0,0.0
0.0,0.485,0.515
0.0,0.0,0.0
0.066,0.752,0.182
0.0,0.0,0.0
0.0,0.723,0.277
0.232,0.768,0.0
0.464,0.536,0.0
0.0,0.526,0.474
0.0,0.615,0.385
0.08,0.842,0.078
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.856,0.144
0.0,0.0,0.0
0.131,0.78,0.089
0.0,0.633,0.367
0.0,0.0,0.0
0.062,0.715,0.223
0.0,0.0,0.0
0.0,0.609,0.391
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.096,0.783,0.122
0.0,0.0,0.0
0.05,0.79,0.16
0.0,0.0,0.0
0.0,0.564,0.436
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.667,0.333,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.386,0.614,0.0
0.0,0.741,0.259
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.109,0.891,0.0
0.0,1.0,0.0
0.0,0.783,0.217
0.0,0.0,0.0
0.563,0.437,0.0
0.588,0.412,0.0
0.0,1.0,0.0
0.0,0.808,0.192
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.109,0.891,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.783,0.217
0.0,1.0,0.0
0.0,0.545,0.455
0.0,0.612,0.388
0.0,0.0,0.0
0.667,0.333,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.109,0.891,0.0
0.0,1.0,0.0
0.0,0.783,0.217
0.0,1.0,0.0
0.0,0.0,0.0
0.109,0.891,0.0
0.0,1.0,0.0
0.0,0.783,0.217
0.0,1.0,0.0
0.0,0.0,0.0
0.109,0.891,0.0
0.0,1.0,0.0
0.0,0.783,0.217
0.0,1.0,0.0
0.109,0.891,0.0
0.0,0.841,0.159
0.0,0.0,0.0
0.0,0.865,0.135
0.0,0.0,0.0
0.0,0.922,0.078
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.225,0.68,0.094
0.0,0.0,0.0
0.046,0.653,0.301
0.0,0.0,0.0
0.051,0.831,0.118
0.0,0.0,0.0
0.058,0.669,0.274
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.667,0.333
0.0,0.0,0.0
0.0,0.694,0.306
0.0,0.0,0.0
0.0,0.647,0.353
0.0,0.0,0.0
0.132,0.686,0.182
0.0,0.0,0.0
0.0,0.863,0.137
0.0,0.0,0.0
0.278,0.722,0.0
0.0,0.0,0.0
0.0,0.781,0.219
0.0,0.0,0.0
0.036,0.77,0.194
0.068,0.814,0.117
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.784,0.216
0.0,0.0,0.0
0.021,0.838,0.141
0.0,0.0,0.0
0.0,0.717,0.283
0.0,0.0,0.0
0.1,0.9,0.0
0.0,0.0,0.0
0.0,0.769,0.231
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.543,0.457
0.112,0.888,0.0
0.0,0.0,0.0
0.066,0.697,0.237
0.0,0.0,0.0
0.121,0.879,0.0
0.0,0.0,0.0
0.0,0.734,0.266
0.0,0.642,0.358
0.0,0.0,0.0
0.204,0.698,0.098
0.0,0.0,0.0
0.028,0.824,0.148
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.898,0.102
0.0,0.0,0.0
0.0,0.809,0.191
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.922,0.078
0.118,0.775,0.107
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.674,0.326
0.0,0.0,0.0
0.0,0.821,0.179
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.15,0.787,0.063
0.0,0.0,0.0
0.054,0.651,0.295
0.034,0.837,0.129
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.038,0.848,0.114
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.949,0.051
0.0,0.0,0.0
0.071,0.854,0.075
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.076,0.924,0.0
0.0,0.0,0.0
0.0,0.829,0.171
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.299,0.701
0.0,0.0,0.0
0.0,0.743,0.257
0.0,0.0,0.0
0.059,0.815,0.127
0.0,0.0,0.0
0.054,0.946,0.0
0.0,0.92,0.08
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.84,0.16
0.0,0.828,0.172
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.067,0.869,0.065
0.0,0.0,0.0
0.0,0.789,0.211
